Distance_(pixels),Gray_Value
0,29.6667
1,29.0000
2,29.0000
3,31.6667
4,29.6667
5,27.6667
6,30.0000
7,29.6667
8,29.0000
9,29.3333
10,28.6667
11,29.3333
12,29.3333
13,28.6667
14,31.0000
15,31.3333
16,31.3333
17,31.6667
18,30.3333
19,32.6667
20,31.3333
21,31.6667
22,31.0000
23,32.3333
24,34.0000
25,32.0000
26,32.0000
27,30.0000
28,32.0000
29,29.3333
30,32.6667
31,34.0000
32,31.3333
33,29.6667
34,31.3333
35,34.3333
36,34.0000
37,32.3333
38,32.0000
39,30.3333
40,33.6667
41,32.6667
42,32.6667
43,32.0000
44,33.0000
45,33.0000
46,34.0000
47,34.3333
48,32.6667
49,31.3333
50,34.0000
51,33.0000
52,33.0000
53,32.0000
54,32.0000
55,31.3333
56,34.6667
57,34.6667
58,34.3333
59,34.3333
60,32.6667
61,34.3333
62,35.0000
63,34.0000
64,34.0000
65,35.3333
66,33.6667
67,32.6667
68,33.6667
69,34.3333
70,33.6667
71,33.0000
72,35.6667
73,34.0000
74,36.3333
75,34.6667
76,34.6667
77,34.6667
78,34.6667
79,34.3333
80,35.6667
81,33.3333
82,35.0000
83,36.3333
84,36.3333
85,35.6667
86,37.3333
87,37.3333
88,35.6667
89,36.3333
90,36.6667
91,36.6667
92,37.0000
93,38.0000
94,38.0000
95,38.3333
96,37.3333
97,37.3333
98,38.0000
99,37.3333
100,39.3333
101,37.6667
102,38.0000
103,38.0000
104,38.3333
105,37.3333
106,37.3333
107,36.0000
108,37.3333
109,38.3333
110,39.3333
111,39.3333
112,39.0000
113,37.6667
114,38.6667
115,40.3333
116,40.0000
117,39.3333
118,39.6667
119,40.3333
120,39.3333
121,38.3333
122,40.3333
123,39.3333
124,39.3333
125,39.6667
126,40.3333
127,40.6667
128,41.0000
129,41.0000
130,42.0000
131,40.0000
132,42.0000
133,42.3333
134,43.0000
135,43.0000
136,43.6667
137,43.0000
138,43.0000
139,43.6667
140,43.0000
141,40.6667
142,42.6667
143,42.3333
144,43.0000
145,41.6667
146,43.6667
147,42.3333
148,43.6667
149,42.3333
150,44.6667
151,44.0000
152,43.6667
153,42.3333
154,42.0000
155,42.6667
156,43.3333
157,44.6667
158,44.3333
159,45.3333
160,45.6667
161,44.6667
162,44.6667
163,44.0000
164,45.6667
165,45.6667
166,45.6667
167,45.3333
168,45.0000
169,44.6667
170,46.0000
171,45.3333
172,47.6667
173,47.3333
174,47.6667
175,45.3333
176,48.0000
177,47.0000
178,47.0000
179,46.3333
180,48.0000
181,49.0000
182,50.0000
183,47.6667
184,48.6667
185,48.6667
186,49.3333
187,49.0000
188,49.3333
189,50.0000
190,51.3333
191,50.6667
192,50.6667
193,50.0000
194,50.6667
195,51.3333
196,51.3333
197,50.6667
198,51.0000
199,52.3333
200,53.3333
201,53.0000
202,52.6667
203,51.3333
204,54.6667
205,55.0000
206,55.3333
207,55.3333
208,56.0000
209,56.0000
210,55.6667
211,55.6667
212,58.6667
213,58.3333
214,58.6667
215,57.3333
216,58.3333
217,58.3333
218,59.6667
219,60.3333
220,61.0000
221,62.3333
222,62.0000
223,62.3333
224,62.0000
225,63.0000
226,62.6667
227,63.0000
228,64.0000
229,65.0000
230,65.0000
231,65.6667
232,66.6667
233,66.6667
234,67.6667
235,68.6667
236,69.6667
237,70.6667
238,71.0000
239,70.0000
240,72.0000
241,72.6667
242,71.6667
243,72.6667
244,72.6667
245,73.3333
246,74.0000
247,73.0000
248,75.0000
249,76.3333
250,75.6667
251,75.3333
252,75.0000
253,76.6667
254,76.0000
255,77.0000
256,76.3333
257,76.0000
258,75.0000
259,75.6667
260,77.3333
261,77.0000
262,77.3333
263,79.3333
264,78.0000
265,78.6667
266,79.6667
267,80.3333
268,79.6667
269,79.6667
270,79.0000
271,78.6667
272,79.3333
273,80.6667
274,78.0000
275,78.6667
276,78.6667
277,80.0000
278,79.6667
279,79.6667
280,80.3333
281,78.3333
282,78.6667
283,79.0000
284,79.3333
285,80.3333
286,79.6667
287,79.3333
288,79.6667
289,82.3333
290,80.0000
291,79.0000
292,80.3333
293,80.0000
294,79.6667
295,78.6667
296,79.0000
297,79.3333
298,80.6667
299,80.6667
300,80.0000
301,80.3333
302,81.6667
303,81.0000
304,81.6667
305,81.0000
306,81.6667
307,78.6667
308,81.0000
309,81.6667
310,81.0000
311,80.6667
312,81.6667
313,80.3333
314,81.0000
315,78.6667
316,80.3333
317,83.0000
318,82.0000
319,80.6667
320,81.0000
321,82.6667
322,80.3333
323,81.3333
324,82.3333
325,81.0000
326,81.6667
327,81.6667
328,80.3333
329,80.6667
330,82.0000
331,82.0000
332,82.6667
333,81.6667
334,81.6667
335,81.3333
336,82.0000
337,81.6667
338,81.6667
339,81.6667
340,81.0000
341,81.3333
342,80.0000
343,81.0000
344,80.6667
345,81.0000
346,81.3333
347,82.3333
348,82.0000
349,81.6667
350,82.6667
351,82.0000
352,82.6667
353,82.3333
354,83.0000
355,82.3333
356,81.3333
357,81.6667
358,82.3333
359,81.6667
360,82.3333
361,82.6667
362,82.6667
363,82.0000
364,82.6667
365,83.3333
366,81.6667
367,82.0000
368,83.3333
369,84.0000
370,83.0000
371,81.6667
372,82.6667
373,84.6667
374,82.0000
375,82.0000
376,84.0000
377,82.6667
378,84.0000
379,84.3333
380,83.6667
381,81.3333
382,82.6667
383,82.6667
384,81.6667
385,81.0000
386,82.0000
387,82.0000
388,83.0000
389,82.6667
390,82.3333
391,83.3333
392,83.3333
393,82.3333
394,83.0000
395,83.6667
396,84.0000
397,84.6667
398,82.3333
399,82.3333
400,82.6667
401,83.3333
402,82.3333
403,83.0000
404,85.3333
405,85.0000
406,84.0000
407,83.6667
408,84.0000
409,84.3333
410,84.0000
411,83.3333
412,82.3333
413,83.0000
414,83.3333
415,84.3333
416,84.0000
417,84.0000
418,83.3333
419,83.0000
420,83.0000
421,82.0000
422,83.0000
423,83.3333
424,83.3333
425,82.6667
426,83.3333
427,84.0000
428,84.3333
429,83.0000
430,84.3333
431,85.0000
432,84.3333
433,85.0000
434,85.0000
435,85.0000
436,84.0000
437,83.3333
438,84.3333
439,84.3333
440,84.0000
441,83.6667
442,85.3333
443,85.0000
444,85.3333
445,83.3333
446,84.0000
447,84.0000
448,85.0000
449,86.0000
450,85.0000
451,84.3333
452,85.0000
453,84.3333
454,84.6667
455,84.0000
456,84.3333
457,83.6667
458,84.3333
459,82.6667
460,84.0000
461,84.0000
462,83.3333
463,85.0000
464,84.3333
465,84.6667
466,85.3333
467,85.3333
468,85.0000
469,84.0000
470,84.0000
471,85.3333
472,84.3333
473,84.6667
474,84.3333
475,84.6667
476,85.0000
477,85.0000
478,84.6667
479,83.3333
480,85.0000
481,86.3333
482,85.6667
483,85.6667
484,84.6667
485,84.6667
486,85.3333
487,84.0000
488,85.3333
489,87.0000
490,86.3333
491,86.0000
492,85.6667
493,85.6667
494,85.3333
495,83.6667
496,84.3333
497,84.0000
498,85.0000
499,85.6667
500,85.0000
501,86.0000
502,85.0000
503,85.0000
504,85.0000
505,85.3333
506,84.3333
507,84.3333
508,85.0000
509,83.3333
510,84.3333
511,84.6667
512,85.3333
513,85.0000
514,84.3333
515,84.0000
516,84.3333
517,85.3333
518,85.3333
519,85.6667
520,85.3333
521,85.6667
522,85.3333
523,84.0000
524,83.6667
525,84.0000
526,84.3333
527,83.3333
528,83.3333
529,86.0000
530,85.3333
531,84.3333
532,85.0000
533,84.0000
534,85.0000
535,85.0000
536,85.0000
537,83.6667
538,85.0000
539,84.3333
540,85.0000
541,87.6667
542,86.0000
543,85.0000
544,84.3333
545,84.3333
546,85.0000
