Distance_(pixels),Gray_Value
877,67.3333
878,67.3333
879,67.3333
880,66.6667
881,65.6667
882,65.3333
883,65.3333
884,65.6667
885,66.3333
886,66.0000
887,67.0000
888,65.3333
889,65.0000
890,64.3333
891,63.3333
892,66.0000
893,65.0000
894,66.3333
895,64.0000
896,63.6667
897,62.6667
898,63.6667
899,64.0000
900,63.0000
901,61.6667
902,62.6667
903,61.3333
904,61.3333
905,60.0000
906,61.3333
907,60.3333
908,60.3333
909,59.0000
910,59.6667
911,58.0000
912,58.6667
913,58.6667
914,58.6667
915,57.0000
916,56.6667
917,55.3333
918,54.3333
919,52.3333
920,52.3333
921,53.6667
922,54.3333
923,53.0000
924,52.0000
925,51.3333
926,52.6667
927,53.6667
928,52.3333
929,51.6667
930,52.3333
931,51.3333
932,50.6667
933,52.0000
934,50.3333
935,52.0000
936,50.6667
937,50.6667
938,50.6667
939,48.6667
940,50.0000
941,48.6667
942,50.3333
943,48.6667
944,49.0000
945,47.3333
946,48.6667
947,47.3333
948,48.0000
949,47.3333
950,49.6667
951,48.3333
952,47.0000
953,48.6667
954,47.0000
955,47.0000
956,46.6667
957,46.3333
958,46.3333
959,46.0000
960,46.0000
961,47.3333
962,47.3333
963,47.6667
964,46.6667
965,44.3333
966,45.6667
967,45.6667
968,45.0000
969,44.0000
970,47.0000
971,46.0000
972,45.6667
973,45.0000
974,46.0000
975,46.3333
976,44.6667
977,44.0000
978,45.3333
979,43.6667
980,44.0000
981,43.3333
982,43.6667
983,42.0000
984,43.6667
985,43.6667
986,43.6667
987,43.0000
988,43.3333
989,43.3333
990,44.3333
991,43.6667
992,43.6667
993,43.0000
994,43.0000
995,43.0000
996,42.6667
997,42.3333
998,43.6667
999,43.0000
1000,42.6667
1001,42.0000
1002,41.6667
1003,39.3333
1004,43.0000
1005,42.0000
1006,42.6667
1007,41.3333
1008,41.0000
1009,38.3333
1010,41.3333
1011,40.3333
1012,42.3333
1013,39.6667
1014,39.0000
1015,39.6667
1016,40.3333
1017,40.0000
1018,39.6667
1019,39.6667
1020,39.6667
1021,40.3333
1022,40.3333
1023,39.6667
1024,41.0000
1025,38.3333
1026,41.0000
1027,40.6667
1028,41.0000
1029,41.0000
1030,41.0000
1031,39.0000
1032,41.6667
1033,41.0000
1034,39.0000
1035,39.0000
1036,38.6667
1037,39.0000
1038,39.0000
1039,38.3333
1040,38.3333
1041,35.0000
1042,38.3333
1043,39.6667
1044,39.6667
1045,39.3333
1046,39.0000
1047,40.0000
1048,39.3333
1049,38.6667
1050,38.6667
1051,39.0000
1052,39.6667
1053,38.0000
1054,39.3333
1055,38.3333
1056,36.6667
1057,38.3333
1058,38.3333
1059,38.6667
1060,38.3333
1061,36.6667
1062,38.3333
1063,36.3333
1064,37.3333
1065,37.0000
1066,37.3333
1067,37.6667
1068,37.6667
1069,38.0000
1070,39.3333
1071,38.6667
1072,39.0000
1073,38.3333
1074,37.3333
1075,37.0000
1076,38.3333
1077,37.3333
1078,37.6667
1079,36.3333
1080,38.0000
1081,35.6667
1082,38.0000
1083,37.3333
1084,35.6667
1085,37.0000
1086,35.6667
1087,37.0000
1088,37.3333
1089,37.3333
1090,38.0000
1091,37.3333
1092,37.0000
1093,35.6667
1094,36.3333
1095,37.0000
1096,36.3333
1097,34.3333
1098,35.6667
1099,36.0000
1100,34.3333
1101,34.3333
1102,34.6667
1103,34.3333
1104,34.6667
1105,33.3333
1106,33.3333
1107,34.3333
1108,34.0000
1109,35.6667
1110,34.6667
1111,34.3333
1112,33.6667
1113,34.3333
1114,34.0000
1115,34.6667
1116,34.6667
1117,34.6667
1118,35.6667
1119,36.3333
1120,34.3333
1121,35.6667
1122,35.6667
1123,35.0000
1124,34.6667
1125,34.6667
1126,33.6667
1127,33.0000
