Distance_(pixels),Gray_Value
0,33.3333
1,33.3333
2,34.3333
3,33.6667
4,34.0000
5,32.0000
6,33.0000
7,32.6667
8,34.6667
9,35.6667
10,34.6667
11,33.6667
12,34.6667
13,35.3333
14,35.6667
15,35.0000
16,34.3333
17,35.0000
18,35.0000
19,36.0000
20,36.6667
21,34.0000
22,37.0000
23,36.3333
24,35.6667
25,35.6667
26,36.6667
27,35.6667
28,36.6667
29,35.6667
30,36.6667
31,36.3333
32,35.6667
33,35.0000
34,35.3333
35,36.0000
36,37.6667
37,38.0000
38,38.3333
39,36.0000
40,37.6667
41,35.6667
42,37.3333
43,37.3333
44,37.0000
45,36.6667
46,38.3333
47,37.0000
48,37.3333
49,37.0000
50,37.0000
51,35.3333
52,38.3333
53,37.6667
54,39.3333
55,37.3333
56,39.0000
57,37.0000
58,38.0000
59,37.3333
60,39.0000
61,38.6667
62,40.3333
63,37.6667
64,40.0000
65,39.3333
66,39.6667
67,38.3333
68,39.0000
69,39.0000
70,40.0000
71,39.0000
72,39.0000
73,37.6667
74,38.3333
75,38.3333
76,40.3333
77,40.0000
78,41.0000
79,39.6667
80,38.6667
81,39.0000
82,40.6667
83,40.0000
84,39.3333
85,40.0000
86,40.3333
87,39.6667
88,40.3333
89,40.0000
90,41.0000
91,39.0000
92,42.0000
93,41.0000
94,42.0000
95,41.3333
96,44.6667
97,43.0000
98,43.0000
99,42.6667
100,42.3333
101,42.6667
102,43.6667
103,43.3333
104,42.0000
105,41.6667
106,44.6667
107,42.0000
108,43.0000
109,40.0000
110,43.0000
111,43.6667
112,45.0000
113,44.6667
114,44.0000
115,43.0000
116,43.3333
117,43.0000
118,43.0000
119,43.0000
120,43.6667
121,43.0000
122,44.0000
123,44.0000
124,43.0000
125,42.0000
126,43.6667
127,44.6667
128,45.0000
129,45.3333
130,46.0000
131,47.0000
132,46.0000
133,44.6667
134,45.3333
135,44.6667
136,46.0000
137,45.3333
138,47.0000
139,46.0000
140,45.6667
141,47.6667
142,47.0000
143,47.0000
144,45.6667
145,46.0000
146,46.6667
147,46.0000
148,47.6667
149,49.0000
150,47.3333
151,48.3333
152,47.6667
153,46.0000
154,48.6667
155,47.6667
156,47.3333
157,47.0000
158,47.3333
159,47.3333
160,49.6667
161,48.0000
162,49.6667
163,49.0000
164,49.0000
165,49.0000
166,49.6667
167,49.0000
168,48.6667
169,48.6667
170,49.6667
171,50.6667
172,49.6667
173,49.0000
174,51.3333
175,51.3333
176,52.3333
177,51.3333
178,51.0000
179,50.3333
180,51.3333
181,50.6667
182,52.6667
183,52.3333
184,52.0000
185,50.3333
186,51.3333
187,50.6667
188,52.0000
189,52.0000
190,52.3333
191,52.0000
192,53.6667
193,51.6667
194,52.3333
195,52.0000
196,54.0000
197,53.0000
198,55.3333
199,54.6667
200,54.3333
201,53.3333
202,54.6667
203,56.0000
204,55.0000
205,56.3333
206,55.0000
207,55.0000
208,54.3333
209,53.6667
210,55.3333
211,54.6667
212,55.3333
213,55.3333
214,55.6667
215,56.0000
216,58.6667
217,56.6667
218,57.3333
219,57.3333
220,56.6667
221,55.6667
222,56.6667
223,57.3333
224,58.3333
225,58.6667
226,58.3333
227,57.3333
228,57.3333
229,57.6667
230,57.0000
231,58.3333
232,58.3333
233,59.6667
234,60.0000
235,58.6667
236,59.0000
237,59.6667
238,60.0000
239,62.3333
240,60.0000
241,58.3333
242,59.6667
243,58.6667
244,60.3333
245,61.0000
246,59.6667
247,60.6667
248,60.3333
249,60.6667
250,61.0000
251,60.3333
252,60.3333
253,60.0000
254,61.3333
255,62.0000
256,62.3333
257,61.0000
258,61.0000
259,62.0000
260,62.6667
261,60.6667
262,62.0000
263,61.3333
264,63.6667
265,63.6667
266,63.0000
267,62.3333
268,63.0000
269,61.6667
270,62.6667
271,64.0000
272,64.6667
273,61.6667
274,63.0000
275,61.0000
276,62.3333
277,63.6667
278,64.0000
279,64.0000
280,64.0000
281,64.0000
282,64.0000
283,63.6667
284,63.6667
285,62.0000
286,63.6667
287,65.0000
288,65.0000
289,63.0000
290,65.0000
291,65.6667
292,64.6667
293,63.3333
294,65.0000
295,63.6667
296,63.6667
297,64.3333
298,64.0000
299,64.0000
300,64.0000
301,63.6667
302,63.6667
303,65.0000
304,65.6667
305,65.0000
306,64.3333
307,65.6667
308,64.6667
309,65.6667
310,64.3333
311,65.3333
312,64.3333
313,64.0000
314,65.3333
315,64.6667
316,65.0000
317,63.6667
318,65.6667
319,64.6667
320,65.6667
321,65.0000
322,66.6667
323,65.6667
324,65.0000
325,66.0000
326,65.6667
327,65.6667
328,65.0000
329,65.6667
330,64.3333
331,65.0000
332,66.0000
333,65.6667
334,67.3333
335,66.6667
336,66.6667
337,67.0000
338,67.0000
339,66.6667
340,67.0000
341,65.3333
342,66.0000
343,66.3333
344,66.6667
345,67.3333
346,66.6667
347,64.6667
348,64.3333
349,65.0000
350,66.0000
351,65.3333
352,66.6667
353,66.6667
354,66.6667
355,66.6667
356,67.0000
357,67.3333
358,67.0000
359,67.3333
360,67.6667
361,64.6667
362,66.6667
363,66.0000
364,67.3333
365,66.6667
366,68.6667
367,69.3333
368,68.3333
369,66.0000
370,67.3333
371,67.0000
372,67.3333
373,66.6667
374,67.0000
375,67.3333
376,67.3333
377,65.3333
378,67.0000
379,67.0000
380,67.3333
381,69.3333
382,67.6667
383,67.3333
384,69.3333
385,69.0000
386,68.3333
387,67.3333
388,69.0000
389,68.0000
390,68.0000
391,67.6667
392,68.3333
393,69.0000
394,67.3333
395,67.0000
396,68.0000
397,67.3333
398,70.0000
399,69.6667
400,70.3333
401,69.3333
402,68.3333
403,68.6667
404,68.6667
405,69.3333
406,69.3333
407,68.3333
408,68.6667
409,70.3333
410,69.6667
411,69.0000
412,66.6667
413,66.6667
414,68.3333
415,68.6667
416,69.0000
417,68.3333
418,69.3333
419,69.3333
420,69.0000
421,67.3333
422,67.3333
423,68.0000
424,68.0000
425,68.3333
426,69.3333
427,68.3333
428,69.3333
429,69.6667
430,69.6667
431,68.3333
432,68.3333
433,68.0000
434,70.0000
435,69.0000
436,68.3333
437,69.0000
438,69.0000
439,70.0000
440,70.3333
441,69.0000
442,69.3333
443,70.0000
444,69.6667
445,69.0000
446,69.3333
447,68.3333
448,70.0000
449,70.3333
450,69.0000
451,68.3333
452,69.6667
453,69.6667
454,69.0000
455,68.6667
456,68.3333
457,69.3333
458,70.3333
459,71.0000
460,70.6667
461,69.6667
462,69.6667
463,69.3333
464,69.6667
465,69.0000
466,70.3333
467,70.6667
468,70.0000
469,69.0000
470,72.3333
471,71.6667
472,71.0000
473,71.6667
474,71.0000
475,70.6667
476,69.0000
477,68.3333
478,70.6667
479,72.3333
480,70.6667
481,70.0000
482,71.3333
483,69.6667
484,70.6667
485,69.6667
486,70.6667
487,71.0000
488,70.6667
489,70.0000
490,69.6667
491,70.3333
492,70.3333
493,69.6667
494,70.0000
495,69.0000
496,69.0000
497,70.6667
498,69.6667
499,70.6667
500,71.3333
501,69.0000
502,69.3333
503,68.3333
504,69.6667
505,71.3333
506,70.3333
507,70.3333
508,71.0000
509,71.6667
510,70.6667
511,69.6667
512,69.6667
513,71.3333
514,69.6667
515,70.6667
516,70.3333
517,69.6667
518,70.3333
519,70.6667
520,71.0000
521,71.3333
522,70.3333
523,71.0000
524,71.0000
525,71.3333
526,70.6667
527,69.6667
528,70.3333
529,70.0000
530,70.3333
531,69.3333
532,70.3333
533,69.6667
534,70.6667
535,70.6667
536,71.0000
537,71.3333
538,70.6667
539,70.3333
540,70.6667
541,71.0000
542,70.3333
543,70.0000
544,69.6667
545,68.3333
546,69.6667
547,69.0000
548,70.3333
549,70.0000
550,69.6667
551,68.3333
552,70.3333
553,68.0000
554,69.6667
555,70.3333
556,69.6667
557,69.0000
558,69.6667
559,69.6667
560,69.6667
561,69.0000
562,69.0000
563,70.0000
564,70.6667
565,71.6667
566,71.3333
567,71.3333
568,70.6667
569,70.0000
570,69.0000
571,68.0000
572,68.3333
573,68.6667
574,70.0000
575,69.6667
576,71.0000
577,70.3333
578,70.3333
579,70.6667
580,69.6667
581,69.0000
582,70.0000
583,69.6667
584,70.3333
585,70.6667
586,70.3333
587,70.6667
588,70.3333
589,70.3333
590,69.0000
591,69.6667
592,70.0000
593,68.6667
594,70.3333
595,70.6667
596,69.6667
597,69.6667
598,69.0000
599,69.6667
600,69.6667
601,69.3333
602,68.6667
603,69.6667
604,70.6667
605,69.6667
606,69.6667
607,69.6667
608,69.6667
609,69.0000
610,69.6667
611,69.0000
612,69.6667
613,69.6667
614,70.3333
615,70.0000
616,69.6667
617,69.6667
618,69.6667
619,70.3333
620,70.6667
621,70.6667
622,69.6667
623,69.6667
624,69.0000
625,69.0000
626,69.6667
627,68.0000
628,69.6667
629,71.6667
630,70.0000
631,70.0000
632,70.6667
633,71.6667
634,70.6667
635,71.3333
636,69.6667
637,70.0000
638,69.6667
639,69.6667
640,71.3333
641,71.0000
642,70.3333
643,69.6667
644,71.3333
645,70.0000
646,71.6667
647,69.0000
648,69.6667
649,68.3333
650,69.0000
651,70.6667
652,70.0000
653,69.3333
654,71.3333
655,70.3333
656,69.6667
657,68.3333
658,69.6667
659,69.6667
660,69.3333
661,69.0000
662,68.0000
663,68.0000
664,69.0000
665,70.6667
666,70.3333
667,71.0000
668,69.6667
669,69.0000
670,69.6667
671,69.3333
672,69.6667
673,70.6667
674,70.0000
675,68.3333
676,69.3333
677,68.0000
678,69.3333
679,69.0000
680,69.6667
681,69.6667
682,70.0000
683,70.3333
684,69.3333
685,68.3333
686,68.3333
687,68.0000
688,69.3333
689,69.6667
690,69.6667
691,69.0000
692,69.0000
693,68.0000
694,68.3333
695,68.3333
696,67.6667
697,68.6667
698,69.0000
699,68.0000
700,68.3333
701,67.3333
702,68.3333
703,68.0000
704,69.3333
705,68.3333
706,70.3333
707,68.0000
708,69.0000
709,68.3333
710,69.0000
711,69.3333
712,68.6667
713,68.3333
714,69.3333
715,67.6667
716,69.0000
717,68.6667
