Distance_(pixels),Gray_Value
0,0.0000
1,0.0000
2,0.0000
3,0.0000
4,0.0000
5,0.0000
6,0.0000
7,0.0000
8,0.0000
9,0.0000
10,0.0000
11,0.0000
12,0.0000
13,0.0000
14,0.0000
15,0.0000
16,0.0000
17,0.0000
18,0.0000
19,0.0000
20,0.0000
21,0.0000
22,0.0000
23,0.0000
24,0.0000
25,0.0000
26,0.0000
27,0.0000
28,0.0000
29,0.0000
30,0.0000
31,0.0000
32,0.0000
33,0.0000
34,0.0000
35,0.0000
36,0.0000
37,0.0000
38,0.0000
39,0.0000
40,0.0000
41,0.0000
42,0.0000
43,0.0000
44,0.0000
45,0.0000
46,0.0000
47,0.0000
48,0.0000
49,0.0000
50,0.0000
51,0.0000
52,0.0000
53,0.0000
54,0.0000
55,0.0000
56,0.0000
57,0.0000
58,0.0000
59,0.0000
60,0.0000
61,0.0000
62,0.0000
63,0.0000
64,0.0000
65,0.0000
66,0.0000
67,0.0000
68,0.0000
69,0.0000
70,0.0000
71,0.0000
72,0.0000
73,0.0000
74,0.0000
75,0.0000
76,0.0000
77,0.0000
78,0.0000
79,0.0000
80,0.0000
81,0.0000
82,0.0000
83,0.0000
84,0.0000
85,0.0000
86,0.0000
87,0.0000
88,0.0000
89,0.0000
90,0.0000
91,0.0000
92,0.0000
93,0.0000
94,0.0000
95,0.0000
96,0.0000
97,0.0000
98,0.0000
99,0.0000
100,0.0000
101,0.0000
102,0.0000
103,0.0000
104,0.0000
105,0.0000
106,0.0000
107,0.0000
108,0.0000
109,0.0000
110,0.0000
111,0.0000
112,0.0000
113,0.0000
114,0.0000
115,0.0000
116,0.0000
117,0.0000
118,0.0000
119,0.0000
120,0.0000
121,0.0000
122,0.0000
123,0.0000
124,0.0000
125,0.0000
126,0.0000
127,0.0000
128,0.0000
129,0.0000
130,0.0000
131,0.0000
132,0.0000
133,0.0000
134,0.0000
135,0.0000
136,0.0000
137,0.0000
138,0.0000
139,0.0000
140,0.0000
141,0.0000
142,0.0000
143,0.0000
144,0.0000
145,0.0000
146,0.0000
147,0.0000
148,0.0000
149,0.0000
150,0.0000
151,0.0000
152,0.0000
153,0.0000
154,0.0000
155,0.0000
156,0.0000
157,0.0000
158,0.0000
159,0.0000
160,0.0000
161,0.0000
162,0.0000
163,0.0000
164,0.0000
165,0.0000
166,0.0000
167,0.0000
168,0.0000
169,0.0000
170,0.0000
171,0.0000
172,0.0000
173,0.0000
174,0.0000
175,0.0000
176,0.0000
177,0.0000
178,0.0000
179,0.0000
180,0.0000
181,0.0000
182,0.0000
183,0.0000
184,0.0000
185,0.0000
186,0.0000
187,0.0000
188,0.0000
189,0.0000
190,0.0000
191,0.0000
192,0.0000
193,0.0000
194,0.0000
195,0.0000
196,0.0000
197,0.0000
198,0.0000
199,0.0000
200,0.0000
201,0.0000
202,0.0000
203,0.0000
204,0.0000
205,21.0000
206,21.0000
207,21.3333
208,21.3333
209,19.0000
210,20.6667
211,18.3333
212,19.6667
213,20.6667
214,19.3333
215,17.6667
216,21.3333
217,21.0000
218,22.0000
219,22.6667
220,20.3333
221,22.0000
222,22.3333
223,21.3333
224,19.6667
225,20.0000
226,23.0000
227,25.0000
228,27.3333
229,22.3333
230,22.0000
231,23.6667
232,22.3333
233,23.6667
234,23.6667
235,23.0000
236,23.0000
237,23.0000
238,23.6667
239,24.3333
240,22.6667
241,21.3333
242,23.0000
243,22.3333
244,23.0000
245,24.0000
246,21.3333
247,23.0000
248,26.6667
249,23.0000
250,20.6667
251,22.0000
252,24.0000
253,23.3333
254,23.6667
255,23.3333
256,23.0000
257,23.6667
258,23.6667
259,23.3333
260,23.3333
261,21.6667
262,28.3333
263,23.6667
264,21.3333
265,22.6667
266,26.6667
267,24.0000
268,21.6667
269,21.0000
270,22.3333
271,23.0000
272,24.0000
273,22.6667
274,25.3333
275,23.6667
276,25.0000
277,21.6667
278,23.0000
279,25.0000
280,23.3333
281,24.3333
282,20.6667
283,23.0000
284,22.3333
285,23.0000
286,23.3333
287,25.0000
288,23.0000
289,24.3333
290,23.3333
291,23.3333
292,24.3333
293,25.6667
294,24.0000
295,22.3333
296,22.3333
297,24.6667
298,23.0000
299,22.3333
300,23.0000
301,23.0000
302,23.3333
303,23.6667
304,22.3333
305,26.6667
306,27.3333
307,24.3333
308,23.3333
309,23.3333
310,22.3333
311,25.3333
312,26.0000
313,22.6667
314,26.0000
315,23.6667
316,23.3333
317,23.0000
318,26.3333
319,25.3333
320,25.3333
321,25.6667
322,25.0000
323,23.3333
324,28.0000
325,28.3333
326,25.3333
327,25.3333
328,24.6667
329,25.0000
330,25.6667
331,25.6667
332,25.6667
333,22.0000
334,25.6667
335,25.0000
336,25.6667
337,25.0000
338,25.0000
339,23.0000
340,24.3333
341,26.6667
342,25.6667
343,25.3333
344,25.6667
345,24.3333
346,25.6667
347,25.6667
348,25.6667
349,24.6667
350,25.0000
351,25.6667
352,25.6667
353,23.3333
354,25.6667
355,23.3333
356,25.6667
357,24.6667
358,25.0000
359,22.6667
360,24.0000
361,24.0000
362,25.0000
363,26.6667
364,27.3333
365,25.6667
366,25.6667
367,23.0000
368,25.6667
369,25.3333
370,24.6667
371,25.3333
372,25.6667
373,25.6667
374,26.3333
375,25.6667
376,25.3333
377,28.0000
378,29.0000
379,26.0000
380,26.3333
381,25.3333
382,27.6667
383,27.0000
384,26.0000
385,26.6667
386,30.0000
387,30.0000
388,26.0000
389,25.6667
390,25.6667
391,28.6667
392,26.6667
393,24.3333
394,27.6667
395,27.3333
396,26.3333
397,24.3333
398,25.3333
399,24.3333
400,25.6667
401,25.3333
402,25.3333
403,25.3333
404,27.0000
405,25.6667
406,25.6667
407,25.6667
408,27.3333
409,27.0000
410,28.0000
411,27.3333
412,27.6667
413,25.6667
414,26.6667
415,27.0000
416,27.0000
417,27.3333
418,27.6667
419,28.6667
420,28.6667
421,28.0000
422,29.6667
423,29.6667
424,28.0000
425,26.6667
426,28.0000
427,27.6667
428,27.0000
429,28.6667
430,30.3333
431,30.3333
432,28.3333
433,27.0000
434,27.6667
435,28.3333
436,28.3333
437,28.0000
438,27.6667
439,28.0000
440,29.3333
441,29.6667
442,29.6667
443,29.6667
444,29.6667
445,28.6667
446,28.3333
447,28.3333
448,29.3333
449,30.3333
450,30.3333
451,30.0000
452,27.3333
453,29.3333
454,29.3333
455,28.3333
456,28.3333
457,29.3333
458,29.6667
459,28.6667
460,29.3333
461,29.3333
462,28.3333
463,29.6667
464,31.0000
465,33.0000
466,30.6667
467,29.3333
468,31.0000
469,29.3333
470,31.3333
471,31.6667
472,31.6667
473,29.6667
474,30.6667
475,31.0000
476,30.0000
477,29.0000
478,30.6667
479,32.0000
480,31.0000
481,28.6667
482,29.6667
483,28.0000
484,30.6667
485,29.6667
486,31.0000
487,32.0000
488,32.3333
489,30.6667
490,30.3333
491,29.6667
492,31.0000
493,32.6667
494,33.0000
495,31.0000
496,33.0000
497,32.6667
498,30.6667
499,31.0000
500,32.0000
501,32.6667
502,33.0000
503,31.3333
504,32.6667
505,32.0000
506,32.6667
507,31.3333
508,33.3333
509,34.0000
510,33.0000
511,32.6667
512,32.6667
513,30.0000
514,30.6667
515,32.3333
516,31.6667
517,33.0000
518,32.0000
519,34.0000
520,33.6667
521,31.6667
522,33.6667
523,32.6667
524,32.6667
525,32.6667
526,33.0000
527,33.0000
528,34.0000
529,33.3333
530,33.6667
531,33.6667
532,35.0000
533,34.0000
534,32.6667
535,33.6667
536,34.0000
537,34.0000
538,33.6667
539,34.3333
540,35.3333
541,33.3333
542,33.0000
543,32.3333
544,33.6667
545,35.0000
546,35.0000
547,34.3333
548,33.6667
549,35.0000
550,35.6667
551,33.6667
552,36.6667
553,36.0000
554,35.6667
555,35.3333
556,35.6667
557,34.3333
558,36.3333
559,36.3333
560,35.6667
561,34.3333
562,35.6667
563,34.6667
564,36.0000
565,37.0000
566,38.0000
567,36.0000
568,35.6667
569,34.6667
570,35.0000
571,37.0000
572,37.3333
573,37.6667
574,39.0000
575,37.3333
576,38.0000
577,36.6667
578,38.0000
579,37.0000
580,37.3333
581,36.3333
582,38.3333
583,37.0000
584,37.0000
585,37.3333
586,39.6667
587,39.0000
588,39.0000
589,39.0000
590,38.6667
591,39.0000
592,39.3333
593,37.6667
594,40.3333
595,37.3333
596,39.3333
597,39.0000
598,40.0000
599,37.3333
600,39.3333
601,39.6667
602,41.0000
603,40.0000
604,40.3333
605,39.3333
606,39.3333
607,39.3333
608,39.3333
609,39.3333
610,38.6667
611,40.6667
612,41.3333
613,40.0000
614,41.0000
615,40.3333
616,40.0000
617,39.3333
618,40.0000
619,40.0000
620,41.3333
621,39.3333
622,41.0000
623,40.6667
624,41.0000
625,41.3333
626,42.0000
627,43.6667
628,43.0000
629,42.3333
630,43.0000
631,42.6667
632,42.3333
633,42.3333
634,42.6667
635,39.6667
636,42.0000
637,41.6667
638,43.0000
639,43.0000
640,42.6667
641,43.6667
642,43.6667
643,43.0000
644,43.0000
645,45.6667
646,44.0000
647,44.0000
648,44.3333
649,43.0000
650,44.6667
651,44.0000
652,45.3333
