Distance_(pixels),Gray_Value
0,42.0000
1,40.6667
2,42.0000
3,42.0000
4,43.0000
5,43.6667
6,42.6667
7,42.6667
8,43.3333
9,44.0000
10,43.6667
11,44.0000
12,44.0000
13,44.6667
14,45.6667
15,43.6667
16,44.0000
17,43.6667
18,43.6667
19,45.0000
20,46.6667
21,44.0000
22,44.6667
23,44.6667
24,45.6667
25,45.0000
26,44.6667
27,45.6667
28,46.0000
29,45.3333
30,47.0000
31,47.0000
32,47.6667
33,48.0000
34,48.3333
35,47.0000
36,47.0000
37,49.0000
38,49.6667
39,48.6667
40,48.6667
41,48.6667
42,49.6667
43,48.6667
44,49.6667
45,50.3333
46,51.3333
47,50.6667
48,52.0000
49,52.0000
50,52.6667
51,53.6667
52,53.6667
53,52.6667
54,55.0000
55,53.6667
56,53.3333
57,55.0000
58,55.0000
59,55.6667
60,55.6667
61,55.3333
62,56.0000
63,57.0000
64,57.3333
65,58.3333
66,58.3333
67,58.6667
68,58.3333
69,59.3333
70,59.0000
71,59.6667
72,60.3333
73,60.3333
74,61.0000
75,61.0000
76,62.3333
77,62.0000
78,64.3333
79,64.6667
80,65.6667
81,63.6667
82,66.6667
83,67.6667
84,67.0000
85,65.6667
86,68.3333
87,68.3333
88,68.6667
89,68.6667
90,70.3333
91,69.6667
92,70.6667
93,70.6667
94,71.3333
95,72.3333
96,72.6667
97,74.0000
98,73.3333
99,73.0000
100,72.6667
101,73.3333
102,74.3333
103,76.0000
104,76.3333
105,77.0000
106,76.3333
107,76.0000
108,76.6667
109,76.0000
110,75.3333
111,75.6667
112,77.3333
113,78.3333
114,78.0000
115,77.3333
116,78.0000
117,77.6667
118,78.0000
119,78.0000
120,77.6667
121,76.6667
122,78.0000
123,78.6667
124,79.0000
125,78.0000
126,79.3333
127,78.0000
128,79.0000
129,79.0000
130,79.0000
131,78.3333
132,80.0000
133,80.3333
134,80.0000
135,79.0000
136,80.0000
137,79.6667
138,79.0000
139,80.0000
140,79.0000
141,79.3333
142,79.0000
143,78.6667
144,79.0000
145,79.0000
