Distance_(pixels),Gray_Value
0,37.6667
1,37.6667
2,39.3333
3,37.3333
4,39.0000
5,38.3333
6,39.6667
7,40.3333
8,40.0000
9,40.3333
10,39.0000
11,38.6667
12,39.3333
13,39.3333
14,40.3333
15,39.6667
16,39.6667
17,38.3333
18,40.3333
19,38.6667
20,40.3333
21,40.3333
22,40.3333
23,41.0000
24,41.0000
25,40.3333
26,41.3333
27,41.6667
28,40.6667
29,41.3333
30,42.0000
31,43.0000
32,42.6667
33,40.3333
34,40.3333
35,41.3333
36,43.6667
37,41.0000
38,44.0000
39,42.3333
40,43.6667
41,43.6667
42,43.0000
43,42.0000
44,44.0000
45,43.0000
46,43.6667
47,43.0000
48,43.6667
49,43.6667
50,45.0000
51,45.3333
52,45.0000
53,43.0000
54,43.6667
55,43.6667
56,44.0000
57,44.0000
58,45.3333
59,45.0000
60,45.6667
61,45.6667
62,45.0000
63,45.3333
64,45.6667
65,45.3333
66,46.3333
67,46.0000
68,46.3333
69,45.0000
70,46.6667
71,47.3333
72,47.0000
73,46.0000
74,48.0000
75,47.0000
76,46.6667
77,46.0000
78,48.3333
79,48.0000
80,47.0000
81,46.6667
82,47.6667
83,47.0000
84,48.6667
85,48.6667
86,49.6667
87,48.6667
88,48.6667
89,47.3333
90,48.3333
91,50.0000
92,50.6667
93,50.6667
94,50.6667
95,49.6667
96,49.6667
97,50.0000
98,51.3333
99,53.3333
100,52.0000
101,50.6667
102,51.6667
103,52.0000
104,50.6667
105,50.6667
106,51.6667
107,53.3333
108,53.3333
109,53.3333
110,53.0000
111,52.3333
112,52.0000
113,52.6667
114,53.0000
115,54.3333
116,54.3333
117,54.6667
118,55.3333
119,55.3333
120,56.3333
121,57.3333
122,57.3333
123,56.6667
124,57.6667
125,56.0000
126,57.6667
127,59.0000
128,59.0000
129,59.0000
130,60.3333
131,60.0000
132,61.0000
133,61.0000
134,64.6667
135,63.3333
136,63.6667
137,64.6667
138,64.0000
139,63.6667
140,62.0000
141,61.3333
142,62.3333
143,63.0000
144,64.0000
145,64.6667
146,64.0000
147,64.6667
148,64.0000
149,65.0000
150,65.0000
151,65.6667
152,65.6667
153,65.0000
154,66.3333
155,65.6667
156,65.6667
157,65.6667
158,66.6667
159,64.3333
160,66.6667
161,66.0000
162,65.6667
163,66.3333
164,65.6667
165,66.0000
166,66.6667
167,65.6667
168,66.6667
169,66.3333
170,66.6667
171,66.6667
172,67.3333
173,68.0000
174,67.0000
175,68.0000
176,67.3333
177,66.6667
178,67.3333
179,67.0000
180,67.6667
181,67.0000
182,68.3333
183,67.6667
184,69.0000
185,67.0000
186,68.0000
187,68.3333
188,68.3333
189,68.0000
190,68.0000
191,67.0000
192,68.0000
193,68.0000
194,69.3333
195,69.0000
196,69.0000
197,69.0000
198,69.6667
199,69.6667
200,69.0000
201,69.6667
202,69.6667
203,70.6667
204,70.0000
205,69.6667
206,69.6667
207,69.6667
208,69.0000
209,69.6667
210,69.6667
211,70.0000
212,70.6667
213,70.3333
214,70.3333
215,68.6667
216,70.3333
217,71.0000
218,70.3333
219,71.3333
220,71.3333
221,71.3333
222,71.6667
223,72.6667
224,71.0000
225,69.3333
226,72.0000
227,71.6667
228,71.3333
229,69.6667
230,72.3333
231,73.0000
232,72.6667
233,72.3333
234,70.3333
235,72.3333
236,71.0000
237,73.6667
238,71.3333
239,71.3333
240,71.6667
241,70.3333
242,71.3333
243,72.6667
244,71.3333
245,70.6667
246,71.6667
247,73.3333
248,72.6667
249,72.0000
